time_hr,absorbed_mg,fraction_absorbed,excreted_mg,cp_mg_l,stomach_undissolved_mg,stomach_dissolved_mg,duodenum_undissolved_mg,duodenum_dissolved_mg,jejunum_undissolved_mg,jejunum_dissolved_mg,ileum_undissolved_mg,ileum_dissolved_mg,colon_undissolved_mg,colon_dissolved_mg
5.8677,99.99964903435402,0.9999964903435402,0.0003530574841746965,0.13516031428453398,0.0,6.524793055158456e-09,0.0,2.685100024119169e-09,0.0,8.347461219693369e-10,0.0,5.473745212304872e-11,0.0,7.77204893517496e-12
5.9158,99.99964903612312,0.9999964903612312,0.00035305748343738197,0.13037167892796483,0.0,5.38271986252178e-09,0.0,2.21511105523351e-09,0.0,6.886355615702366e-10,0.0,4.515643098914551e-11,0.0,6.411573076831158e-12
5.9639,99.9996490375823,0.999996490375823,0.0003530574826987752,0.12575270226693633,0.0,4.440718604219923e-09,0.0,1.8274562160923214e-09,0.0,5.681211036523588e-10,0.0,3.7253843240054996e-11,0.0,5.289460584283616e-12
6.012,99.9996490387859,0.9999964903878591,0.00035305748195945123,0.12129737287066704,0.0,3.6637111328751928e-09,0.0,1.5077000549186778e-09,0.0,4.687150430348094e-10,0.0,3.0735412919987114e-11,0.0,4.363909376738878e-12
6.0601,99.99964903977927,0.9999964903977927,0.0003530574812198892,0.11699989174841359,0.0,3.022420402596813e-09,0.0,1.2437944044761446e-09,0.0,3.8667183564110796e-10,0.0,2.5355530328957194e-11,0.0,3.600031640603172e-12
6.1082,99.99964904059858,0.9999964904059858,0.00035305748048046986,0.11285466811042476,0.0,2.49349907860353e-09,0.0,1.0261313081288222e-09,0.0,3.1900455177831386e-10,0.0,2.0918331330370705e-11,0.0,2.970012467598464e-12
6.1563,99.99964904127442,0.9999964904127442,0.0003530574797415148,0.10885630686776289,0.0,2.0571938932479654e-09,0.0,8.465818491127508e-10,0.0,2.6318606708623873e-10,0.0,1.7258102805261693e-11,0.0,2.4503178639106325e-12
6.2044,99.99964904183221,0.9999964904183222,0.00035305747900329004,0.1049996039784974,0.0,1.6971027766535902e-09,0.0,6.983962044032576e-10,0.0,2.1711799101370479e-10,0.0,1.4237245333340762e-11,0.0,2.021407081374473e-12
6.2525,99.99964904229225,0.9999964904229225,0.00035305747826600703,0.10127954210645129,0.0,1.400120068959667e-09,0.0,5.761810983477363e-10,0.0,1.7912365752093176e-10,0.0,1.1745813619637728e-11,0.0,1.6676684249527007e-12
6.3006,99.99964904267175,0.9999964904267175,0.00035305747752984454,0.09769127933087263,0.0,1.1551246441068343e-09,0.0,4.75359935853002e-10,0.0,1.4778029093864548e-10,0.0,9.690510889141458e-12,0.0,1.3758539062799805e-12
6.3487,99.99964904298496,0.9999964904298495,0.00035305747679494916,0.09423014556184185,0.0,9.52931483302095e-10,0.0,3.9215287379002576e-10,0.0,1.219128105056858e-10,0.0,7.994282659694284e-12,0.0,1.1350221837405564e-12
6.3968,99.99964904324325,0.9999964904324325,0.0003530574760614375,0.0908916380326348,0.0,7.861790495123321e-10,0.0,3.235304730521132e-10,0.0,1.0057942167454157e-10,0.0,6.595371915174511e-12,0.0,9.364045673450632e-13
6.4449,99.99964904345636,0.9999964904345636,0.0003530574753294077,0.08767141130213708,0.0,6.486077734690264e-10,0.0,2.669167792064513e-10,0.0,8.297930959767876e-11,0.0,5.441266204506179e-12,0.0,7.725448776092838e-13
6.493,99.99964904363222,0.9999964904363222,0.00035305747459893973,0.0845652744727884,0.0,5.350759278974753e-10,0.0,2.2019585510236434e-10,0.0,6.845466998013415e-11,0.0,4.488830818983498e-12,0.0,6.373185714253444e-13
6.5411,99.99964904377725,0.9999964904377725,0.00035305747387009674,0.08156918652779073,0.0,4.414460979095128e-10,0.0,1.816650608684135e-10,0.0,5.6476184725923116e-11,0.0,3.703356375846977e-12,0.0,5.257975147222856e-13
6.5892,99.99964904389692,0.9999964904389692,0.0003530574731429318,0.07867924762356177,0.0,3.641960508440224e-10,0.0,1.4987491804298863e-10,0.0,4.659323876977996e-11,0.0,3.0552943458002418e-12,0.0,4.337862961994055e-13
6.6373,99.99964904399567,0.9999964904399568,0.0003530574724174873,0.07589169689763614,0.0,3.0044808915453115e-10,0.0,1.2364118895256877e-10,0.0,3.843767532205404e-11,0.0,2.5205032999125163e-12,0.0,3.578572615453217e-13
6.6854,99.9996490440771,0.999996490440771,0.00035305747169379653,0.0732029076974861,0.0,2.478756852817742e-10,0.0,1.0200645484851802e-10,0.0,3.1711851248229446e-11,0.0,2.079465655690176e-12,0.0,2.952392926189259e-13
6.7335,99.9996490441443,0.999996490441443,0.00035305747097188713,0.07060938009830342,0.0,2.0449734977170947e-10,0.0,8.41552879719268e-11,0.0,2.616226569073881e-11,0.0,1.715558405992086e-12,0.0,2.4357223627555294e-13
6.7816,99.99964904419974,0.9999964904419975,0.0003530574702517806,0.06810773912989558,0.0,1.687022380580493e-10,0.0,6.942478932431426e-11,0.0,2.1582836059373735e-11,0.0,1.415267938337245e-12,0.0,2.0093742719935776e-13
6.8297,99.99964904424547,0.9999964904424548,0.00035305746953349335,0.0656947300908456,0.0,1.3918376846597923e-10,0.0,5.727727097366275e-11,0.0,1.7806405484035082e-11,0.0,1.1676331465066411e-12,0.0,1.6577861350697702e-13
6.8778,99.9996490442832,0.999996490442832,0.0003530574688170387,0.06336721195652653,0.0,1.1482693183200905e-10,0.0,4.725388141235461e-11,0.0,1.469032582767015e-11,0.0,9.63300054281431e-13,0.0,1.3676772002132316e-13
6.9259,99.99964904431434,0.9999964904431434,0.00035305746810242655,0.061122155940133434,0.0,9.472768279837508e-11,0.0,3.898258551373707e-11,0.0,1.2118938501679578e-11,0.0,7.946844919166717e-13,0.0,1.1282795221800886e-13
